t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz,thrust_N,roll,pitch
1.26,1.00119423876196,1.11696467995629,1,-0.744643119970859,0.667462825841308,0,-0.444975217227539,-0.496428746647239,0,0,0,0.99942437859816,0.025271445811145,-0.022626050612654,-0.00057212233784,2.30083460761525,0.050612994013661,-0.045212538569018
1.28,0.986212823903611,1.13021425666467,1,-0.753476171109778,0.657475215935741,0,-0.438316810623827,-0.502317447406518,0,0,0,0.999424379680202,0.025570829008912,-0.022287145252567,-0.000570229015759,2.30083460761525,0.051210770625787,-0.044534189452769
1.3,0.971056084918429,1.14326290937076,1,-0.76217527291384,0.647370723278952,0,-0.431580482185968,-0.508116848609226,0,0,0,0.999424380989044,0.025865658741793,-0.021944289406703,-0.000567930412667,2.30083460761525,0.051799392698402,-0.043847985264799
1.32,0.95572671629787,1.15610831834845,1,-0.770738878898969,0.63715114419858,0,-0.42476742946572,-0.51382591926598,0,0,0,0.999424382520944,0.026155883067643,-0.021597544320219,-0.000565228199019,2.30083460761525,0.052378758737399,-0.043154049556243
1.34,0.940227443222651,1.16874820000332,1,-0.779165466668879,0.626818295481767,0,-0.417878863654512,-0.519443644445919,0,0,0,0.999424384271528,0.02644145087438,-0.021246971910599,-0.00056212433161,2.30083460761525,0.052948768968882,-0.042452507150747
1.36,0.924561021078275,1.18118030727857,1,-0.787453538185714,0.616374014052183,0,-0.410916009368122,-0.524969025457142,0,0,0,0.999424386235801,0.026722311888298,-0.020892634756215,-0.00055862105209,2.30083460761525,0.053509325351724,-0.041743484119988
1.38,0.908730234965194,1.19340243005455,1,-0.795601620036366,0.605820156643463,0,-0.403880104428975,-0.530401080024244,0,0,0,0.999424388408161,0.026998416682213,-0.020534596084794,-0.00055472088527,2.30083460761525,0.054060331589709,-0.041027107759149
1.4,0.892737899203692,1.20541239554162,1,-0.803608263694411,0.595158599469128,0,-0.396772399646085,-0.535738842462941,0,0,0,0.999424390782417,0.027269716683447,-0.020172919761814,-0.000550426637229,2.30083460761525,0.054601693143259,-0.040303506562335
1.42,0.876586856833561,1.21720806866643,1,-0.811472045777619,0.584391237889041,0,-0.389594158592694,-0.540981363851746,0,0,0,0.999424393351803,0.027536164181639,-0.019807670278805,-0.000545741393227,2.30083460761525,0.055133317240775,-0.039572810197961
1.44,0.860279979108685,1.2287873524515,1,-0.819191568300998,0.573519986072457,0,-0.382346657381638,-0.546127712200665,0,0,0,0.999424396109002,0.027797712336398,-0.019438912741583,-0.000540668515424,2.30083460761525,0.055655112889568,-0.038835149484099
1.46,0.843820164986601,1.24014818838798,1,-0.826765458925319,0.562546776657734,0,-0.375031184438489,-0.551176972616879,0,0,0,0.999424399046165,0.028054315184786,-0.019066712858401,-0.000535211640398,2.30083460761525,0.056166990886412,-0.038090656363808
1.48,0.827210340613136,1.25128855680163,1,-0.834192371201085,0.551473560408757,0,-0.367649040272505,-0.55612824746739,0,0,0,0.99942440215493,0.028305927648632,-0.018691136928032,-0.000529374676479,2.30083460761525,0.056668863827713,-0.037339463880434
1.5,0.810453458802209,1.26220647721184,1,-0.841470984807896,0.54030230586814,0,-0.360201537245426,-0.560980656538598,0,0,0,0.999424405426452,0.028552505541688,-0.018312251827778,-0.000523161800887,2.30083460761525,0.057160646119302,-0.03658170615291
1.52,0.7935524985109,1.27290000868376,1,-0.848600005789171,0.529034999007267,0,-0.352689999338178,-0.565733337192781,0,0,0,0.999424408851424,0.028794005576611,-0.017930125001409,-0.000516577456692,2.30083460761525,0.057642253985873,-0.035817518351036
1.54,0.776510464309858,1.28336725017327,1,-0.855578166782177,0.517673642873239,0,-0.345115761915492,-0.570385444521451,0,0,0,0.999424412420105,0.029030385371786,-0.017544824447045,-0.000509626349575,2.30083460761525,0.058113605480047,-0.035047036670767
1.56,0.759330385849168,1.29360634086501,1,-0.862404227243338,0.506220257232778,0,-0.337480171488519,-0.574936151495559,0,0,0,0.999424416122345,0.02926160345798,-0.017156418704962,-0.000502313444424,2.30083460761525,0.058574620491098,-0.034270398309499
