t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz,thrust_N,roll,pitch
3.98,-1.0029719060300268,-1.115368708416412,1.0,1.115368708416412,-1.0029719060300268,0.0,1.0029719060300268,1.115368708416412,0.0,0.0,0.0,0.9971195219221703,-0.056502789969817266,0.05051632887455694,-0.0028625590590614257,2.322219819827572,-0.11378860001201804,0.10058768686001951
4.0,-0.980465431295418,-1.1352037429618922,1.0,1.1352037429618922,-0.980465431295418,0.0,0.980465431295418,1.1352037429618922,0.0,0.0,0.0,0.9971195652246281,-0.0575010001037595,0.04937711761943106,-0.0028474354975861257,2.322219819827572,-0.11576799427316112,0.0983005558900405
4.0200000000000005,-0.9575667834609882,-1.1545847111460366,1.0,1.1545847111460366,-0.9575667834609882,0.0,0.9575667834609882,1.1545847111460366,0.0,0.0,0.0,0.9971196211928968,-0.058476025765320835,0.04821845256775886,-0.0028277685192303528,2.322219819827572,-0.11769987352472698,0.09597569316375454
4.04,-0.9342851216805622,-1.1735038608399793,1.0,1.1735038608399793,-0.9342851216805622,0.0,0.9342851216805622,1.1735038608399793,0.0,0.0,0.0,0.9971196894612541,-0.05942749518800269,0.047040807529373875,-0.0028035925803471503,2.322219819827572,-0.11958358764947116,0.09361408259504533
4.0600000000000005,-0.9106297583084317,-1.191953624636096,1.0,1.191953624636096,-0.9106297583084317,0.0,0.9106297583084317,1.191953624636096,0.0,0.0,0.0,0.9971197695860358,-0.06035504660398173,0.04584466279477766,-0.002774949252757633,2.322219819827572,-0.12141850938759308,0.09121671682933119
4.08,-0.8866101551745471,-1.2099266228748609,1.0,1.2099266228748609,-0.8866101551745471,0.0,0.8866101551745471,1.2099266228748609,0.0,0.0,0.0,0.9971198610486011,-0.061258328320550975,0.04463050491208074,-0.002741887138965479,2.322219819827572,-0.12320403412648126,0.08878459669458572
4.1,-0.8622359197999038,-1.2274156665966154,1.0,1.2274156665966154,-0.8622359197999038,0.0,0.8622359197999038,1.2274156665966154,0.0,0.0,0.0,0.9971199632587653,-0.06213699879093853,0.04339882646559214,-0.0027044617769033967,2.322219819827572,-0.12493957967338132,0.08631873067143303
4.12,-0.837516801553665,-1.2444137604170562,1.0,1.2444137604170562,-0.837516801553665,0.0,0.837516801553665,1.2444137604170562,0.0,0.0,0.0,0.997120075558675,-0.06299072667972974,0.04215012585622088,-0.00266273553447193,2.322219819827572,-0.12662458601278453,0.08382013438278424
4.14,-0.8124626877535479,-1.2609141053252917,1.0,1.2609141053252917,-0.8124626877535479,0.0,0.8124626877535479,1.2609141053252917,0.0,0.0,0.0,0.9971201972270999,-0.06381919092312258,0.04088490708383359,-0.0026167774941409923,2.322219819827572,-0.128258515050331,0.08128983010339641
4.16,-0.7870835997110195,-1.2769101014033617,1.0,1.2769101014033617,-0.7870835997110195,0.0,0.7870835997110195,1.2769101014033617,0.0,0.0,0.0,0.9971203274841134,-0.06462208078425129,0.03960367953169728,-0.002566663327893811,2.322219819827572,-0.12984085034501508,0.07872884628963628
4.18,-0.7613896887229159,-1.2923953504661108,1.0,1.2923953504661108,-0.7613896887229159,0.0,0.7613896887229159,1.2923953504661108,0.0,0.0,0.0,0.9971204654961308,-0.06539909590381356,0.03830695775312199,-0.0025124751628011607,2.322219819827572,-0.1313710968314599,0.07613821712967006
